log_annual_credit,log_annual_debit,net_savings_ratio,monthly_burn_rate,salary_inflow_ratio,monthly_credit_cv,salary_regularity_score,bonus_lump_sum_ratio,investment_ratio,fixed_obligation_ratio,discretionary_ratio,tax_shield_ratio,upi_velocity_index,micro_spend_density,log_avg_ticket_size,capital_gains_flux,user_id,true_annual_income,tax_slab_class,behavior_cluster
13.2064,12.9536,0.2234,0.7766,0.9229,0.0818,1.0,0.1037,0.1573,0.3458,0.3071,0.0981,0.6855,0.0777,7.8503,0.0024,7196,540000.0,1,1
13.2277,12.7201,0.3981,0.6019,0.9723,0.0998,1.0,0.1083,0.3225,0.2948,0.1377,0.0994,0.4097,0.0669,7.1264,0.1077,7197,540000.0,1,0
14.8988,14.4427,0.3662,0.6338,0.9092,0.0762,1.0,0.1277,0.351,0.2699,0.1386,0.1523,0.5465,0.0524,8.8189,0.1423,7198,2880000.0,6,0
12.1991,12.0409,0.1464,0.8536,0.8164,0.2462,0.83,0.0411,0.0055,0.3913,0.3977,0.0285,0.8724,0.2237,6.2855,0.0,7199,200000.0,0,2
12.6084,12.2639,0.2914,0.7086,0.8989,0.0755,1.0,0.1408,0.1267,0.4154,0.2482,0.0713,0.7783,0.1052,6.8388,0.0338,7200,300000.0,0,1
13.5296,13.34,0.1727,0.8273,0.8482,0.251,0.75,0.0,0.0529,0.3116,0.3003,0.0099,0.895,0.2481,7.5603,0.0,7201,720000.0,1,3
12.1965,11.9475,0.2204,0.7796,0.8957,0.0741,1.0,0.1304,0.2395,0.3915,0.2026,0.1071,0.813,0.1003,6.5496,0.0411,7202,200000.0,0,1
13.7345,13.5642,0.1566,0.8434,0.5598,0.3652,0.58,0.0,0.0818,0.2154,0.4465,0.021,0.883,0.2032,8.3855,0.0,7203,900000.0,2,3
14.1009,13.8673,0.2083,0.7917,0.974,0.0952,1.0,0.0631,0.1496,0.3469,0.3092,0.0958,0.7817,0.0952,8.2337,0.045,7204,1350000.0,3,1
13.3304,12.8358,0.3902,0.6098,0.8752,0.0846,1.0,0.1289,0.2335,0.4101,0.2646,0.1034,0.7188,0.0609,7.8036,0.0232,7205,600000.0,1,1
13.7292,13.6625,0.0645,0.9355,0.9456,0.2401,0.92,0.0411,0.0748,0.4846,0.5738,0.0324,0.8212,0.2063,8.1253,0.0,7206,900000.0,2,2
13.8406,13.5499,0.2523,0.7477,0.9383,0.0221,1.0,0.0568,0.1382,0.4125,0.2969,0.0635,0.8471,0.0539,8.3151,0.0471,7207,996000.0,2,1
13.1574,12.8807,0.2418,0.7582,0.5995,0.4444,1.0,0.0,0.0462,0.2059,0.2857,0.0031,0.9442,0.1792,7.4302,0.0,7208,518400.0,1,3
12.9442,12.7334,0.19,0.81,0.7751,0.3592,0.75,0.0,0.0854,0.1846,0.3639,0.0224,0.9731,0.3421,7.59,0.0,7209,408000.0,0,3
13.6147,13.3663,0.2199,0.7801,0.825,0.4309,0.92,0.0,0.1041,0.3478,0.3786,0.0101,0.8549,0.2872,7.8434,0.0,7210,810000.0,1,3
14.4706,13.5403,0.6055,0.3945,0.9062,0.0417,1.0,0.0788,0.4387,0.2105,0.1686,0.0806,0.5159,0.0394,8.9269,0.063,7211,1950000.0,4,0
12.2211,12.0296,0.1742,0.8258,0.7569,0.1139,1.0,0.0218,0.0339,0.4741,0.3519,0.0298,0.9366,0.1579,6.2771,0.0,7212,200000.0,0,2
12.6074,12.2086,0.3289,0.6711,0.8863,0.0968,1.0,0.0952,0.1894,0.3005,0.2603,0.1062,0.8161,0.0697,6.9458,0.0201,7213,291600.0,0,1
12.8727,12.0788,0.5479,0.4521,0.8641,0.0892,1.0,0.082,0.3386,0.2569,0.166,0.1538,0.5957,0.0366,7.383,0.1283,7214,374400.0,0,0
13.6459,13.6605,-0.0147,1.0147,0.7028,0.1508,0.92,0.0051,0.0815,0.3874,0.5687,0.0172,0.9231,0.2141,8.3651,0.0,7215,826800.0,1,2
13.4628,12.9805,0.3827,0.6173,0.815,0.0434,1.0,0.1304,0.3177,0.3019,0.2087,0.0867,0.5634,0.0478,7.9107,0.0414,7216,700000.0,1,0
12.2215,11.6234,0.4501,0.5499,0.8477,0.1295,1.0,0.1449,0.3343,0.3089,0.1714,0.1435,0.496,0.0629,6.6655,0.0541,7217,200000.0,0,0
13.1349,12.8053,0.2808,0.7192,0.8848,0.0431,1.0,0.0548,0.2141,0.4075,0.349,0.0498,0.6773,0.0665,7.2265,0.0283,7218,500000.0,1,1
13.6522,13.6769,-0.025,1.025,0.8378,0.1788,0.92,0.0756,0.0896,0.4898,0.4109,0.0489,0.885,0.244,8.0239,0.0,7219,810000.0,1,2
14.6432,14.6184,0.0245,0.9755,0.7926,0.2398,0.92,0.0669,0.0332,0.4106,0.3924,0.0289,0.8058,0.1642,8.7521,0.0,7220,2250000.0,5,2
12.6007,12.2462,0.2985,0.7015,0.8979,0.2813,0.58,0.0,0.1072,0.2948,0.3396,0.0085,0.9034,0.331,6.5546,0.0,7221,302400.0,0,3
13.1085,12.6468,0.3698,0.6302,0.9174,0.0508,1.0,0.1435,0.1404,0.3364,0.2779,0.1181,0.7296,0.0586,7.5769,0.0466,7222,480000.0,1,1
12.8276,12.5913,0.2104,0.7896,0.9839,0.0368,1.0,0.0832,0.1536,0.3738,0.3238,0.0983,0.6257,0.0872,7.0656,0.0216,7223,360000.0,0,1
15.4345,15.1436,0.2524,0.7476,0.9414,0.0356,1.0,0.0972,0.1788,0.3432,0.2863,0.1122,0.6323,0.0428,9.8711,0.042,7224,5000000.0,6,1
12.752,12.3917,0.3026,0.6974,0.8638,0.0569,1.0,0.1494,0.248,0.4278,0.2855,0.0495,0.6373,0.0948,6.8993,0.0024,7225,330000.0,0,1
13.0091,12.4906,0.4046,0.5954,0.8024,0.0957,1.0,0.1864,0.3613,0.2548,0.1859,0.1636,0.5743,0.0391,7.1474,0.1244,7226,432000.0,0,0
12.8002,12.0531,0.5263,0.4737,0.9008,0.1067,1.0,0.1564,0.3373,0.2363,0.1091,0.1107,0.4993,0.0776,6.6943,0.0323,7227,360000.0,0,0
13.3933,13.3119,0.0782,0.9218,0.9261,0.2374,1.0,0.0753,0.078,0.3238,0.5686,0.0064,0.774,0.1684,7.8998,0.0,7228,650000.0,1,2
12.2141,12.1057,0.1027,0.8973,0.7478,0.4384,0.75,0.0,0.0524,0.1703,0.414,0.0154,0.9016,0.3218,6.4558,0.0,7229,200000.0,0,3
13.5665,13.1364,0.3496,0.6504,0.9141,0.0886,1.0,0.129,0.2464,0.3749,0.2605,0.0577,0.6136,0.0579,7.5382,0.0486,7230,780000.0,1,1
13.5938,12.8169,0.5402,0.4598,0.9193,0.1049,1.0,0.1908,0.3443,0.2619,0.1764,0.1688,0.6235,0.0442,7.4846,0.0223,7231,800000.0,1,0
13.3811,12.9303,0.3628,0.6372,0.8829,0.076,1.0,0.1469,0.162,0.4101,0.3379,0.0953,0.775,0.114,7.7063,0.0128,7232,630000.0,1,1
14.4396,14.0269,0.3382,0.6618,0.9177,0.0748,1.0,0.1295,0.1956,0.3501,0.2332,0.0841,0.7344,0.0733,8.9907,0.0424,7233,1800000.0,4,1
14.3307,13.6689,0.4841,0.5159,0.9103,0.0804,1.0,0.173,0.3545,0.324,0.1836,0.1796,0.5001,0.0792,8.4663,0.1251,7234,1684800.0,4,0
12.2513,11.2302,0.6398,0.3602,0.9257,0.1228,1.0,0.0849,0.3134,0.3196,0.1153,0.098,0.6696,0.0617,6.1073,0.112,7235,200000.0,0,0
13.7172,13.0458,0.489,0.511,0.8369,0.0972,1.0,0.087,0.3175,0.329,0.2026,0.1585,0.532,0.0619,8.0331,0.1364,7236,904800.0,2,0
12.2674,12.2338,0.0331,0.9669,0.9399,0.1093,1.0,0.0337,0.043,0.4695,0.3579,0.0177,0.8042,0.2339,6.6427,0.0,7237,216000.0,0,2
14.2174,13.7662,0.3631,0.6369,0.8901,0.0439,1.0,0.0758,0.2022,0.4139,0.3438,0.1131,0.6216,0.07,8.3487,0.0387,7238,1440000.0,3,1
12.2998,11.8633,0.3537,0.6463,0.985,0.0936,1.0,0.0816,0.1443,0.361,0.2928,0.0696,0.8372,0.1186,6.3026,0.0487,7239,216000.0,0,1
12.3944,12.3308,0.0616,0.9384,0.9299,0.2117,0.92,0.0306,0.0429,0.449,0.4034,0.0297,0.7662,0.2212,6.6156,0.0,7240,240000.0,0,2
12.1954,11.7637,0.3506,0.6494,0.8725,0.0847,1.0,0.1365,0.2519,0.3247,0.1682,0.1164,0.4707,0.0636,6.808,0.0599,7241,200000.0,0,0
13.5162,12.7745,0.5237,0.4763,0.815,0.1321,1.0,0.1908,0.3745,0.2012,0.1215,0.1492,0.4916,0.0673,7.3629,0.1294,7242,720000.0,1,0
12.2519,11.9694,0.2462,0.7538,0.8643,0.0922,1.0,0.136,0.2459,0.3782,0.2557,0.1009,0.803,0.0701,6.9035,0.0093,7243,200000.0,0,1
13.7023,13.559,0.1335,0.8665,0.7638,0.338,0.58,0.0,0.0743,0.2435,0.2922,0.0389,0.8617,0.2163,7.9425,0.0,7244,900000.0,2,3
13.3516,13.1166,0.2095,0.7905,0.8896,0.0281,1.0,0.0727,0.1584,0.4098,0.2379,0.0751,0.7134,0.0902,7.5007,0.0145,7245,636000.0,1,1
13.3726,12.7575,0.4594,0.5406,0.8347,0.1271,1.0,0.1375,0.4481,0.2404,0.1792,0.0995,0.6777,0.0737,7.621,0.1284,7246,650000.0,1,0
13.7134,13.4522,0.2299,0.7701,0.9353,0.0488,1.0,0.1225,0.181,0.4389,0.2091,0.0997,0.8345,0.0668,8.1433,0.0094,7247,900000.0,2,1
13.5491,13.2105,0.2872,0.7128,0.8833,0.3259,0.92,0.0,0.0214,0.211,0.3545,0.0012,0.8516,0.28,7.733,0.0,7248,780000.0,1,3
12.7872,12.0229,0.5343,0.4657,0.8835,0.0806,1.0,0.1738,0.2753,0.3355,0.1874,0.1679,0.5778,0.0473,6.696,0.0422,7249,360000.0,0,0
13.0447,12.8572,0.1709,0.8291,0.8919,0.3518,0.75,0.0,0.0211,0.2317,0.358,0.031,0.8685,0.1779,7.2781,0.0,7250,456000.0,0,3
12.8069,12.4134,0.3253,0.6747,0.5008,0.2158,0.58,0.0,0.0884,0.178,0.4423,0.0242,0.9428,0.1896,7.4376,0.0,7251,360000.0,0,3
12.232,11.309,0.6027,0.3973,0.8345,0.1163,1.0,0.1325,0.2867,0.2688,0.1108,0.0959,0.4659,0.0507,6.004,0.1081,7252,200000.0,0,0
12.2071,11.8845,0.2757,0.7243,0.64,0.3184,1.0,0.0,0.067,0.3109,0.3751,0.0356,0.8684,0.331,6.6331,0.0,7253,200000.0,0,3
12.6025,12.356,0.2185,0.7815,0.9417,0.0954,1.0,0.0638,0.222,0.3578,0.2785,0.1068,0.7308,0.0489,6.8959,0.0174,7254,288000.0,0,1
12.6003,11.9261,0.4905,0.5095,0.8279,0.0438,1.0,0.0575,0.3184,0.3324,0.1502,0.0941,0.6236,0.0777,6.5439,0.0514,7255,300000.0,0,0
13.7899,13.7659,0.0238,0.9762,0.7435,0.0877,0.92,0.083,0.0992,0.447,0.4564,0.0107,0.902,0.1831,7.8777,0.0,7256,990000.0,2,2
12.7799,11.8096,0.621,0.379,0.9204,0.0691,1.0,0.1895,0.3428,0.3213,0.1545,0.0944,0.4227,0.0591,6.8444,0.0953,7257,360000.0,0,0
14.8573,14.2375,0.462,0.538,0.9659,0.1375,1.0,0.1448,0.3755,0.3026,0.1715,0.1115,0.6855,0.0428,9.0464,0.1355,7258,2700000.0,6,0
13.8606,13.306,0.4257,0.5743,0.9435,0.0989,1.0,0.1059,0.2564,0.3165,0.1213,0.0908,0.446,0.0707,8.4154,0.0729,7259,1020000.0,2,0
13.6447,13.2415,0.3318,0.6682,0.8541,0.0244,1.0,0.077,0.2201,0.3262,0.2379,0.0426,0.6144,0.1022,7.5628,0.0294,7260,853200.0,1,1
12.9397,12.679,0.2295,0.7705,0.9553,0.0479,1.0,0.0613,0.1958,0.3656,0.3459,0.0476,0.7743,0.1166,7.2844,0.0449,7261,400000.0,0,1
13.351,12.4951,0.5751,0.4249,0.884,0.0543,1.0,0.0966,0.3165,0.2228,0.1566,0.1533,0.4449,0.0783,7.3124,0.1398,7262,600000.0,1,0
14.0682,13.758,0.2667,0.7333,0.9329,0.0546,1.0,0.081,0.2114,0.4489,0.3122,0.0611,0.675,0.0627,8.1373,0.023,7263,1300000.0,3,1
14.2537,13.9965,0.2269,0.7731,0.8877,0.0915,1.0,0.134,0.2238,0.3001,0.2115,0.1058,0.7953,0.0913,8.2661,0.015,7264,1560000.0,3,1
14.4922,14.4392,0.0516,0.9484,0.8329,0.2408,1.0,0.0218,0.0131,0.3971,0.4067,0.0002,0.821,0.115,9.1848,0.0,7265,1980000.0,4,2
13.4296,13.1762,0.2238,0.7762,0.9507,0.0376,1.0,0.0782,0.1522,0.386,0.2629,0.1193,0.7833,0.0685,8.0098,0.0011,7266,650000.0,1,1
12.9066,12.6684,0.2119,0.7881,0.9249,0.0885,1.0,0.0934,0.2483,0.432,0.2065,0.0602,0.6781,0.044,7.3142,0.039,7267,390000.0,0,1
13.0009,12.9429,0.0563,0.9437,0.816,0.2164,0.83,0.0336,0.0558,0.3321,0.5729,0.0298,0.8458,0.1966,7.598,0.0,7268,450000.0,0,2
12.1895,11.8839,0.2633,0.7367,0.8588,0.0976,1.0,0.0753,0.1629,0.4167,0.2816,0.0733,0.8018,0.0445,6.2719,0.0023,7269,200000.0,0,1
12.2264,11.2239,0.633,0.367,0.9579,0.1032,1.0,0.18,0.4098,0.2414,0.1122,0.1777,0.5551,0.0372,5.9781,0.0656,7270,200000.0,0,0
12.45,12.1531,0.2569,0.7431,0.88,0.2441,0.92,0.0,0.0989,0.1546,0.4372,0.0285,0.968,0.1576,6.9505,0.0,7271,248400.0,0,3
13.211,12.4371,0.5388,0.4612,0.952,0.0755,1.0,0.0839,0.442,0.3309,0.1987,0.1679,0.4047,0.0793,7.3846,0.1207,7272,529200.0,1,0
12.7378,12.0995,0.4718,0.5282,0.9373,0.0607,1.0,0.1945,0.3541,0.3425,0.1639,0.1597,0.5616,0.0289,6.5642,0.0501,7273,343200.0,0,0
13.2543,13.293,-0.0395,1.0395,0.7564,0.1601,1.0,0.0342,0.0037,0.3516,0.505,0.0303,0.9392,0.1971,7.4095,0.0,7274,561600.0,1,2
13.3939,13.2888,0.0998,0.9002,0.9336,0.2289,1.0,0.0376,0.0381,0.3285,0.3518,0.032,0.9437,0.2427,7.6919,0.0,7275,630000.0,1,2
13.8039,13.5576,0.2183,0.7817,0.8844,0.0267,1.0,0.122,0.1798,0.4219,0.223,0.0496,0.6911,0.0887,8.1952,0.0236,7276,1000000.0,2,1
12.2048,11.7675,0.3543,0.6457,0.9209,0.0792,1.0,0.1374,0.1908,0.3813,0.3275,0.0595,0.8279,0.108,6.4348,0.0387,7277,200000.0,0,1
12.9469,12.6529,0.2547,0.7453,0.7576,0.4165,0.58,0.0,0.0937,0.2528,0.3891,0.0288,0.8998,0.2808,6.8892,0.0,7278,417600.0,0,3
13.3973,12.9761,0.3438,0.6562,0.9551,0.0281,1.0,0.1266,0.1431,0.3357,0.2856,0.0712,0.6814,0.0694,7.8914,0.0215,7279,670800.0,1,1
12.1872,11.6924,0.3903,0.6097,0.8974,0.0693,1.0,0.1223,0.1603,0.4219,0.2279,0.0714,0.8321,0.0978,6.2429,0.0075,7280,200000.0,0,1
13.1479,13.0245,0.1161,0.8839,0.6184,0.3844,1.0,0.0,0.0429,0.2906,0.4139,0.0388,0.977,0.1599,7.6225,0.0,7281,520000.0,1,3
13.721,13.4674,0.224,0.776,0.9531,0.0464,1.0,0.0922,0.2015,0.407,0.2033,0.1148,0.7806,0.0765,8.2423,0.0339,7282,900000.0,2,1
13.1983,12.7942,0.3324,0.6676,0.8754,0.4063,0.92,0.0,0.0964,0.3473,0.2926,0.0208,0.8946,0.3477,7.5272,0.0,7283,528000.0,1,3
12.9398,12.3185,0.4628,0.5372,0.8983,0.1441,1.0,0.1112,0.3442,0.3275,0.2015,0.0821,0.5338,0.0266,6.8097,0.0215,7284,400000.0,0,0
12.9924,12.9804,0.012,0.988,0.9101,0.1177,0.83,0.0359,0.0399,0.3175,0.4129,0.017,0.7567,0.1031,7.3198,0.0,7285,444000.0,0,2
12.8329,12.1191,0.5102,0.4898,0.8996,0.0771,1.0,0.1212,0.317,0.2483,0.11,0.149,0.693,0.0218,6.7387,0.1041,7286,360000.0,0,0
13.496,12.92,0.4379,0.5621,0.9625,0.0555,1.0,0.1507,0.3033,0.2816,0.2071,0.162,0.5031,0.0365,7.7832,0.091,7287,720000.0,1,0
13.5546,13.4358,0.112,0.888,0.9473,0.189,1.0,0.0981,0.099,0.3415,0.4223,0.0046,0.8708,0.2042,7.7908,0.0,7288,780000.0,1,2
13.9569,13.6011,0.2994,0.7006,0.9756,0.0706,1.0,0.1436,0.2205,0.4133,0.2065,0.1024,0.8173,0.0567,8.2975,0.0451,7289,1152000.0,2,1
13.9004,13.8985,0.0019,0.9981,0.9225,0.2045,1.0,0.0214,0.061,0.3648,0.4832,0.0189,0.8932,0.1583,8.0154,0.0,7290,1047600.0,2,2
13.1773,12.7607,0.3407,0.6593,0.5595,0.3609,0.58,0.0,0.054,0.2439,0.3865,0.0368,0.9006,0.3462,7.0676,0.0,7291,507600.0,1,3
13.1496,12.717,0.3512,0.6488,0.985,0.0201,1.0,0.0825,0.2026,0.3823,0.23,0.0617,0.7103,0.0408,7.7158,0.0171,7292,520000.0,1,1
14.4927,14.3628,0.1218,0.8782,0.8518,0.2052,0.92,0.0,0.1106,0.238,0.3418,0.0144,0.8742,0.2503,8.6212,0.0,7293,1980000.0,4,3
13.5238,13.3845,0.13,0.87,0.7584,0.296,0.75,0.0,0.0996,0.2531,0.3079,0.037,0.8866,0.1595,8.1075,0.0,7294,720000.0,1,3
14.1985,13.9504,0.2197,0.7803,0.8641,0.2769,1.0,0.0,0.0835,0.2717,0.2538,0.0235,0.9108,0.2285,8.4817,0.0,7295,1440000.0,3,3
12.1983,12.1596,0.038,0.962,0.8593,0.1521,0.83,0.0038,0.0745,0.4174,0.4106,0.0136,0.8189,0.2362,6.4535,0.0,7296,200000.0,0,2
14.5369,14.4844,0.0512,0.9488,0.8478,0.1058,0.92,0.0842,0.0492,0.435,0.4322,0.0177,0.7662,0.1071,9.3091,0.0,7297,1980000.0,4,2
12.8186,12.736,0.0793,0.9207,0.8014,0.2175,0.83,0.0792,0.0458,0.3378,0.3514,0.0161,0.7781,0.1425,7.4192,0.0,7298,360000.0,0,2
12.321,12.0116,0.2662,0.7338,0.9555,0.0516,1.0,0.0682,0.1441,0.4057,0.2939,0.118,0.6672,0.0444,6.6981,0.0132,7299,216000.0,0,1
12.9684,12.8051,0.1507,0.8493,0.9496,0.1443,0.92,0.0284,0.0515,0.3772,0.5445,0.0018,0.7618,0.1512,7.066,0.0,7300,410400.0,0,2
12.825,12.8078,0.017,0.983,0.9481,0.1139,0.83,0.0274,0.057,0.4331,0.4377,0.0439,0.8629,0.1727,7.3665,0.0,7301,360000.0,0,2
12.6461,12.3953,0.2218,0.7782,0.8893,0.0281,1.0,0.1279,0.1444,0.4112,0.3314,0.0622,0.7047,0.1113,7.1562,0.0082,7302,312000.0,0,1
13.2067,12.7518,0.3655,0.6345,0.8545,0.07,1.0,0.0971,0.2632,0.2427,0.1645,0.1548,0.6158,0.0422,7.1243,0.1048,7303,518400.0,1,0
12.5476,12.0656,0.3825,0.6175,0.8725,0.0311,1.0,0.0966,0.2186,0.3962,0.2664,0.1043,0.8385,0.1154,6.5592,0.0334,7304,270000.0,0,1
13.3452,13.351,-0.0059,1.0059,0.8593,0.0818,1.0,0.0505,0.0262,0.3774,0.352,0.0175,0.9236,0.1777,7.9809,0.0,7305,630000.0,1,2
13.0237,12.6679,0.2994,0.7006,0.9884,0.0279,1.0,0.1457,0.1632,0.4456,0.2538,0.0758,0.6739,0.0708,7.4184,0.0225,7306,450000.0,0,1
14.2749,13.8781,0.3275,0.6725,0.9625,0.0402,1.0,0.1432,0.1386,0.4372,0.2045,0.1166,0.8464,0.0759,8.3958,0.0402,7307,1560000.0,3,1
12.7882,12.7709,0.0171,0.9829,0.7289,0.1473,0.83,0.0971,0.0107,0.3871,0.3963,0.0088,0.7592,0.2316,7.5321,0.0,7308,360000.0,0,2
13.1825,12.6913,0.3881,0.6119,0.8929,0.0834,1.0,0.1378,0.2106,0.4369,0.2082,0.0552,0.6108,0.1006,7.266,0.0335,7309,540000.0,1,1
13.5267,12.7941,0.5193,0.4807,0.8834,0.0859,1.0,0.1449,0.275,0.2021,0.1404,0.1021,0.4468,0.0595,7.8846,0.0736,7310,720000.0,1,0
12.4554,12.1528,0.2611,0.7389,0.8749,0.0903,1.0,0.0697,0.2183,0.3573,0.3457,0.0604,0.7242,0.0995,6.9306,0.0475,7311,260000.0,0,1
14.3487,13.8441,0.3963,0.6037,0.9505,0.1155,1.0,0.158,0.2828,0.3082,0.206,0.1771,0.6659,0.0501,8.6056,0.0579,7312,1690000.0,4,0
13.5185,13.1167,0.3309,0.6691,0.9054,0.079,1.0,0.06,0.1247,0.3611,0.2195,0.0847,0.7503,0.0546,7.8514,0.0077,7313,720000.0,1,1
13.7166,13.4819,0.2092,0.7908,0.909,0.0755,1.0,0.0702,0.1661,0.3145,0.2073,0.0465,0.7158,0.0596,7.7056,0.0326,7314,900000.0,2,1
12.3664,12.3051,0.0594,0.9406,0.9388,0.0917,0.83,0.0867,0.0734,0.3314,0.441,0.0015,0.9004,0.1903,6.4272,0.0,7315,237600.0,0,2
12.3723,12.0506,0.2752,0.7248,0.6495,0.2678,0.75,0.0,0.0787,0.271,0.3045,0.0381,0.9406,0.3122,6.4028,0.0,7316,240000.0,0,3
13.8117,13.8448,-0.0337,1.0337,0.8447,0.2373,0.83,0.0401,0.0897,0.3571,0.4726,0.0196,0.815,0.1785,7.9069,0.0,7317,1000000.0,2,2
13.9012,13.7958,0.1,0.9,0.8236,0.2448,0.92,0.0625,0.0844,0.3733,0.3793,0.0186,0.8012,0.1254,7.9273,0.0,7318,1040000.0,2,2
12.4582,11.9534,0.3964,0.6036,0.8035,0.1466,1.0,0.1729,0.3151,0.283,0.129,0.0825,0.5456,0.0783,7.0122,0.0693,7319,260000.0,0,0
12.4667,12.2174,0.2206,0.7794,0.9228,0.0805,1.0,0.083,0.1539,0.3205,0.2119,0.0525,0.6992,0.0561,6.4666,0.0215,7320,264000.0,0,1
12.8665,11.9933,0.5824,0.4176,0.9152,0.1305,1.0,0.1734,0.3736,0.2281,0.1622,0.1272,0.4098,0.0396,7.0178,0.1177,7321,390000.0,0,0
12.8049,12.4765,0.2799,0.7201,0.8704,0.0743,1.0,0.137,0.1374,0.4488,0.2857,0.086,0.7703,0.1123,7.261,0.0142,7322,360000.0,0,1
13.5823,13.6167,-0.035,1.035,0.7357,0.1144,1.0,0.0763,0.0399,0.3287,0.4676,0.0479,0.7604,0.1834,8.0853,0.0,7323,780000.0,1,2
13.3815,12.7949,0.4438,0.5562,0.9545,0.1128,1.0,0.1629,0.4058,0.2237,0.1874,0.1572,0.4501,0.0402,7.5036,0.0273,7324,630000.0,1,0
12.2199,12.0317,0.1715,0.8285,0.8632,0.4398,0.75,0.0,0.0658,0.2334,0.3866,0.0239,0.8905,0.3061,6.4412,0.0,7325,200000.0,0,3
14.0783,13.7477,0.2815,0.7185,0.897,0.0787,1.0,0.0614,0.1427,0.3831,0.2539,0.0586,0.6749,0.0861,8.551,0.0,7326,1260000.0,2,1
14.422,14.3615,0.0587,0.9413,0.8981,0.2174,0.83,0.0993,0.0038,0.4349,0.4005,0.0029,0.8657,0.2231,8.4869,0.0,7327,1800000.0,4,2
13.3205,12.8296,0.3879,0.6121,0.9177,0.0624,1.0,0.1206,0.4329,0.2757,0.2053,0.1019,0.5679,0.0721,7.4068,0.0572,7328,600000.0,1,0
12.6735,12.6907,-0.0173,1.0173,0.7448,0.1361,1.0,0.0333,0.0181,0.3983,0.3708,0.0044,0.9474,0.2362,7.4248,0.0,7329,312000.0,0,2
12.2148,12.0869,0.1201,0.8799,0.7987,0.1824,0.92,0.0172,0.0665,0.4731,0.4753,0.0294,0.9399,0.1249,6.3149,0.0,7330,200000.0,0,2
14.687,14.4495,0.2114,0.7886,0.9115,0.0285,1.0,0.0553,0.191,0.4404,0.2801,0.0511,0.7463,0.09,8.6939,0.0332,7331,2300000.0,5,1
15.196,14.8304,0.3062,0.6938,0.8712,0.0628,1.0,0.0571,0.1516,0.4342,0.3438,0.0924,0.6756,0.0761,9.2462,0.0337,7332,4000000.0,6,1
12.2546,11.285,0.6207,0.3793,0.8258,0.1344,1.0,0.1534,0.4166,0.3379,0.1113,0.1795,0.5128,0.0773,6.1365,0.0201,7333,200000.0,0,0
13.7085,13.6395,0.0667,0.9333,0.8365,0.1427,0.83,0.0868,0.0372,0.453,0.3684,0.0285,0.7924,0.215,8.122,0.0,7334,910000.0,2,2
12.9195,12.4146,0.3965,0.6035,0.947,0.0495,1.0,0.155,0.3172,0.3369,0.2176,0.1085,0.4413,0.0282,7.3379,0.1425,7335,400000.0,0,0
13.4017,13.026,0.3132,0.6868,0.9857,0.0596,1.0,0.0645,0.146,0.3135,0.2595,0.1034,0.8219,0.1156,7.7004,0.0221,7336,660000.0,1,1
13.1994,12.9426,0.2265,0.7735,0.9014,0.0955,1.0,0.0704,0.2209,0.3068,0.2206,0.0441,0.6588,0.07,7.5488,0.0367,7337,540000.0,1,1
12.719,12.451,0.2351,0.7649,0.5135,0.4044,0.58,0.0,0.0288,0.2702,0.2595,0.0256,0.9475,0.1707,6.9849,0.0,7338,331200.0,0,3
14.4919,14.2911,0.1819,0.8181,0.5043,0.4436,0.75,0.0,0.1166,0.2348,0.3898,0.0368,0.942,0.2868,8.8679,0.0,7339,2000000.0,4,3
13.8975,13.939,-0.0424,1.0424,0.7737,0.2199,1.0,0.0076,0.0471,0.4066,0.3853,0.0245,0.8366,0.1652,8.373,0.0,7340,1080000.0,2,2
14.1012,13.696,0.3331,0.6669,0.8738,0.0239,1.0,0.0784,0.2209,0.3992,0.2162,0.0524,0.6547,0.0848,8.5487,0.003,7341,1300000.0,3,1
13.2977,12.3755,0.6024,0.3976,0.9023,0.1031,1.0,0.181,0.371,0.2233,0.1925,0.1365,0.4445,0.0375,7.0206,0.1492,7342,592800.0,1,0
13.4423,12.6738,0.5363,0.4637,0.9077,0.0308,1.0,0.1089,0.411,0.3105,0.1826,0.1774,0.585,0.0655,7.8304,0.1394,7343,700000.0,1,0
14.0706,13.9336,0.1281,0.8719,0.7668,0.3818,0.75,0.0,0.0262,0.2407,0.425,0.0148,0.9172,0.3214,8.5276,0.0,7344,1260000.0,2,3
14.0706,13.8263,0.2168,0.7832,0.9594,0.0321,1.0,0.052,0.204,0.3165,0.3261,0.0466,0.7852,0.0418,8.7908,0.0056,7345,1300000.0,3,1
13.1599,12.4261,0.5199,0.4801,0.9302,0.0667,1.0,0.1135,0.2863,0.2588,0.1203,0.081,0.661,0.0495,7.0128,0.1245,7346,500000.0,1,0
12.8757,12.5544,0.2748,0.7252,0.8503,0.0898,1.0,0.1222,0.182,0.4122,0.2598,0.0467,0.76,0.0536,7.1493,0.0451,7347,378000.0,0,1
13.0002,12.9261,0.0714,0.9286,0.755,0.2208,0.92,0.0815,0.0309,0.4757,0.5771,0.0337,0.8622,0.1648,7.2205,0.0,7348,450000.0,0,2
13.8601,13.7638,0.0918,0.9082,0.8235,0.1571,1.0,0.0262,0.0534,0.4554,0.5845,0.0453,0.9399,0.2206,8.3537,0.0,7349,1000000.0,2,2
